,filename,actor_id,statement,emotion,intensity,gender,balanced
867,1021_WSI_ANG_XX.wav,1021,WSI,ANG,XX.wav,Female,Female_WSI_ANG_XX.wav
868,1034_WSI_ANG_XX.wav,1034,WSI,ANG,XX.wav,Male,Male_WSI_ANG_XX.wav
869,1043_ITH_DIS_XX.wav,1043,ITH,DIS,XX.wav,Female,Female_ITH_DIS_XX.wav
870,1072_DFA_HAP_XX.wav,1072,DFA,HAP,XX.wav,Female,Female_DFA_HAP_XX.wav
871,1067_DFA_HAP_XX.wav,1067,DFA,HAP,XX.wav,Male,Male_DFA_HAP_XX.wav
872,1056_ITH_DIS_XX.wav,1056,ITH,DIS,XX.wav,Female,Female_ITH_DIS_XX.wav
873,1065_IEO_ANG_LO.wav,1065,IEO,ANG,LO.wav,Male,Male_IEO_ANG_LO.wav
874,1053_DFA_FEA_XX.wav,1053,DFA,FEA,XX.wav,Female,Female_DFA_FEA_XX.wav
875,1046_DFA_FEA_XX.wav,1046,DFA,FEA,XX.wav,Female,Female_DFA_FEA_XX.wav
876,1070_IEO_ANG_LO.wav,1070,IEO,ANG,LO.wav,Male,Male_IEO_ANG_LO.wav
877,1063_IWW_SAD_XX.wav,1063,IWW,SAD,XX.wav,Female,Female_IWW_SAD_XX.wav
878,1076_IWW_SAD_XX.wav,1076,IWW,SAD,XX.wav,Female,Female_IWW_SAD_XX.wav
879,1079_TIE_HAP_XX.wav,1079,TIE,HAP,XX.wav,Female,Female_TIE_HAP_XX.wav
880,1058_TIE_FEA_XX.wav,1058,TIE,FEA,XX.wav,Female,Female_TIE_FEA_XX.wav
881,1045_IWW_HAP_XX.wav,1045,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
882,1050_IWW_HAP_XX.wav,1050,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
883,1064_IWW_FEA_XX.wav,1064,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
884,1071_IWW_FEA_XX.wav,1071,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
885,1039_ITH_ANG_XX.wav,1039,ITH,ANG,XX.wav,Male,Male_ITH_ANG_XX.wav
886,1059_ITH_SAD_XX.wav,1059,ITH,SAD,XX.wav,Male,Male_ITH_SAD_XX.wav
887,1068_TIE_NEU_XX.wav,1068,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
888,1003_IWW_ANG_XX.wav,1003,IWW,ANG,XX.wav,Female,Female_IWW_ANG_XX.wav
889,1016_IWW_ANG_XX.wav,1016,IWW,ANG,XX.wav,Male,Male_IWW_ANG_XX.wav
890,1041_IWW_NEU_XX.wav,1041,IWW,NEU,XX.wav,Male,Male_IWW_NEU_XX.wav
891,1054_IWW_NEU_XX.wav,1054,IWW,NEU,XX.wav,Female,Female_IWW_NEU_XX.wav
892,1073_IOM_SAD_XX.wav,1073,IOM,SAD,XX.wav,Female,Female_IOM_SAD_XX.wav
893,1066_IOM_SAD_XX.wav,1066,IOM,SAD,XX.wav,Male,Male_IOM_SAD_XX.wav
894,1055_IOM_HAP_XX.wav,1055,IOM,HAP,XX.wav,Female,Female_IOM_HAP_XX.wav
895,1040_IOM_HAP_XX.wav,1040,IOM,HAP,XX.wav,Male,Male_IOM_HAP_XX.wav
896,1078_IWL_DIS_XX.wav,1078,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
897,1074_IOM_FEA_XX.wav,1074,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
898,1039_IEO_DIS_MD.wav,1039,IEO,DIS,MD.wav,Male,Male_IEO_DIS_MD.wav
899,1061_IOM_FEA_XX.wav,1061,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
900,1076_MTI_NEU_XX.wav,1076,MTI,NEU,XX.wav,Female,Female_MTI_NEU_XX.wav
901,1063_MTI_NEU_XX.wav,1063,MTI,NEU,XX.wav,Female,Female_MTI_NEU_XX.wav
902,1034_MTI_ANG_XX.wav,1034,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
903,1021_MTI_ANG_XX.wav,1021,MTI,ANG,XX.wav,Female,Female_MTI_ANG_XX.wav
904,1089_TAI_HAP_XX.wav,1089,TAI,HAP,XX.wav,Female,Female_TAI_HAP_XX.wav
905,1028_IEO_DIS_HI.wav,1028,IEO,DIS,HI.wav,Female,Female_IEO_DIS_HI.wav
906,1054_MTI_SAD_XX.wav,1054,MTI,SAD,XX.wav,Female,Female_MTI_SAD_XX.wav
907,1041_MTI_SAD_XX.wav,1041,MTI,SAD,XX.wav,Male,Male_MTI_SAD_XX.wav
908,1013_IOM_ANG_XX.wav,1013,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
909,1006_IOM_ANG_XX.wav,1006,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
910,1051_IOM_NEU_XX.wav,1051,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
911,1044_IOM_NEU_XX.wav,1044,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
912,1042_ITS_DIS_XX.wav,1042,ITS,DIS,XX.wav,Male,Male_ITS_DIS_XX.wav
913,1057_ITS_DIS_XX.wav,1057,ITS,DIS,XX.wav,Male,Male_ITS_DIS_XX.wav
914,1053_MTI_FEA_XX.wav,1053,MTI,FEA,XX.wav,Female,Female_MTI_FEA_XX.wav
915,1046_MTI_FEA_XX.wav,1046,MTI,FEA,XX.wav,Female,Female_MTI_FEA_XX.wav
916,1072_MTI_HAP_XX.wav,1072,MTI,HAP,XX.wav,Female,Female_MTI_HAP_XX.wav
917,1067_MTI_HAP_XX.wav,1067,MTI,HAP,XX.wav,Male,Male_MTI_HAP_XX.wav
918,1023_MTI_FEA_XX.wav,1023,MTI,FEA,XX.wav,Male,Male_MTI_FEA_XX.wav
919,1036_MTI_FEA_XX.wav,1036,MTI,FEA,XX.wav,Male,Male_MTI_FEA_XX.wav
920,1002_MTI_HAP_XX.wav,1002,MTI,HAP,XX.wav,Female,Female_MTI_HAP_XX.wav
921,1017_MTI_HAP_XX.wav,1017,MTI,HAP,XX.wav,Male,Male_MTI_HAP_XX.wav
922,1021_IOM_NEU_XX.wav,1021,IOM,NEU,XX.wav,Female,Female_IOM_NEU_XX.wav
923,1034_IOM_NEU_XX.wav,1034,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
924,1032_ITS_DIS_XX.wav,1032,ITS,DIS,XX.wav,Male,Male_ITS_DIS_XX.wav
925,1027_ITS_DIS_XX.wav,1027,ITS,DIS,XX.wav,Male,Male_ITS_DIS_XX.wav
926,1063_IOM_ANG_XX.wav,1063,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
927,1076_IOM_ANG_XX.wav,1076,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
928,1080_ITS_HAP_XX.wav,1080,ITS,HAP,XX.wav,Male,Male_ITS_HAP_XX.wav
929,1024_MTI_SAD_XX.wav,1024,MTI,SAD,XX.wav,Female,Female_MTI_SAD_XX.wav
930,1031_MTI_SAD_XX.wav,1031,MTI,SAD,XX.wav,Male,Male_MTI_SAD_XX.wav
931,1044_MTI_ANG_XX.wav,1044,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
932,1051_MTI_ANG_XX.wav,1051,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
933,1058_IEO_DIS_HI.wav,1058,IEO,DIS,HI.wav,Female,Female_IEO_DIS_HI.wav
934,1089_IWL_SAD_XX.wav,1089,IWL,SAD,XX.wav,Female,Female_IWL_SAD_XX.wav
935,1006_MTI_NEU_XX.wav,1006,MTI,NEU,XX.wav,Female,Female_MTI_NEU_XX.wav
936,1013_MTI_NEU_XX.wav,1013,MTI,NEU,XX.wav,Female,Female_MTI_NEU_XX.wav
937,1025_IOM_HAP_XX.wav,1025,IOM,HAP,XX.wav,Female,Female_IOM_HAP_XX.wav
938,1030_IOM_HAP_XX.wav,1030,IOM,HAP,XX.wav,Female,Female_IOM_HAP_XX.wav
939,1008_IWL_DIS_XX.wav,1008,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
940,1049_IEO_DIS_MD.wav,1049,IEO,DIS,MD.wav,Female,Female_IEO_DIS_MD.wav
941,1004_IOM_FEA_XX.wav,1004,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
942,1011_IOM_FEA_XX.wav,1011,IOM,FEA,XX.wav,Male,Male_IOM_FEA_XX.wav
943,1082_IOM_DIS_XX.wav,1082,IOM,DIS,XX.wav,Female,Female_IOM_DIS_XX.wav
944,1091_ITS_NEU_XX.wav,1091,ITS,NEU,XX.wav,Female,Female_ITS_NEU_XX.wav
945,1084_ITS_NEU_XX.wav,1084,ITS,NEU,XX.wav,Female,Female_ITS_NEU_XX.wav
946,1003_IOM_SAD_XX.wav,1003,IOM,SAD,XX.wav,Female,Female_IOM_SAD_XX.wav
947,1016_IOM_SAD_XX.wav,1016,IOM,SAD,XX.wav,Male,Male_IOM_SAD_XX.wav
948,1031_IWW_NEU_XX.wav,1031,IWW,NEU,XX.wav,Male,Male_IWW_NEU_XX.wav
949,1024_IWW_NEU_XX.wav,1024,IWW,NEU,XX.wav,Female,Female_IWW_NEU_XX.wav
950,1088_WSI_NEU_XX.wav,1088,WSI,NEU,XX.wav,Male,Male_WSI_NEU_XX.wav
951,1073_IWW_ANG_XX.wav,1073,IWW,ANG,XX.wav,Female,Female_IWW_ANG_XX.wav
952,1066_IWW_ANG_XX.wav,1066,IWW,ANG,XX.wav,Male,Male_IWW_ANG_XX.wav
953,1018_TIE_NEU_XX.wav,1018,TIE,NEU,XX.wav,Female,Female_TIE_NEU_XX.wav
954,1029_ITH_SAD_XX.wav,1029,ITH,SAD,XX.wav,Female,Female_ITH_SAD_XX.wav
955,1049_ITH_ANG_XX.wav,1049,ITH,ANG,XX.wav,Female,Female_ITH_ANG_XX.wav
956,1035_IWW_HAP_XX.wav,1035,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
957,1020_IWW_HAP_XX.wav,1020,IWW,HAP,XX.wav,Female,Female_IWW_HAP_XX.wav
958,1014_IWW_FEA_XX.wav,1014,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
959,1001_IWW_FEA_XX.wav,1001,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
960,1009_TIE_HAP_XX.wav,1009,TIE,HAP,XX.wav,Female,Female_TIE_HAP_XX.wav
961,1028_TIE_FEA_XX.wav,1028,TIE,FEA,XX.wav,Female,Female_TIE_FEA_XX.wav
962,1013_IWW_SAD_XX.wav,1013,IWW,SAD,XX.wav,Female,Female_IWW_SAD_XX.wav
963,1006_IWW_SAD_XX.wav,1006,IWW,SAD,XX.wav,Female,Female_IWW_SAD_XX.wav
964,1087_IWW_DIS_XX.wav,1087,IWW,DIS,XX.wav,Male,Male_IWW_DIS_XX.wav
965,1088_DFA_NEU_XX.wav,1088,DFA,NEU,XX.wav,Male,Male_DFA_NEU_XX.wav
966,1033_ITH_DIS_XX.wav,1033,ITH,DIS,XX.wav,Male,Male_ITH_DIS_XX.wav
967,1002_DFA_HAP_XX.wav,1002,DFA,HAP,XX.wav,Female,Female_DFA_HAP_XX.wav
968,1017_DFA_HAP_XX.wav,1017,DFA,HAP,XX.wav,Male,Male_DFA_HAP_XX.wav
969,1026_ITH_DIS_XX.wav,1026,ITH,DIS,XX.wav,Male,Male_ITH_DIS_XX.wav
970,1015_IEO_ANG_LO.wav,1015,IEO,ANG,LO.wav,Male,Male_IEO_ANG_LO.wav
971,1023_DFA_FEA_XX.wav,1023,DFA,FEA,XX.wav,Male,Male_DFA_FEA_XX.wav
972,1036_DFA_FEA_XX.wav,1036,DFA,FEA,XX.wav,Male,Male_DFA_FEA_XX.wav
973,1051_WSI_ANG_XX.wav,1051,WSI,ANG,XX.wav,Male,Male_WSI_ANG_XX.wav
974,1044_WSI_ANG_XX.wav,1044,WSI,ANG,XX.wav,Male,Male_WSI_ANG_XX.wav
975,1013_WSI_NEU_XX.wav,1013,WSI,NEU,XX.wav,Female,Female_WSI_NEU_XX.wav
976,1006_WSI_NEU_XX.wav,1006,WSI,NEU,XX.wav,Female,Female_WSI_NEU_XX.wav
977,1081_ITH_HAP_XX.wav,1081,ITH,HAP,XX.wav,Male,Male_ITH_HAP_XX.wav
978,1024_DFA_SAD_XX.wav,1024,DFA,SAD,XX.wav,Female,Female_DFA_SAD_XX.wav
979,1083_TIE_NEU_XX.wav,1083,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
980,1031_DFA_SAD_XX.wav,1031,DFA,SAD,XX.wav,Male,Male_DFA_SAD_XX.wav
981,1088_IWW_SAD_XX.wav,1088,IWW,SAD,XX.wav,Male,Male_IWW_SAD_XX.wav
982,1020_TIE_DIS_XX.wav,1020,TIE,DIS,XX.wav,Female,Female_TIE_DIS_XX.wav
983,1031_WSI_SAD_XX.wav,1031,WSI,SAD,XX.wav,Male,Male_WSI_SAD_XX.wav
984,1035_TIE_DIS_XX.wav,1035,TIE,DIS,XX.wav,Male,Male_TIE_DIS_XX.wav
985,1024_WSI_SAD_XX.wav,1024,WSI,SAD,XX.wav,Female,Female_WSI_SAD_XX.wav
986,1006_DFA_NEU_XX.wav,1006,DFA,NEU,XX.wav,Female,Female_DFA_NEU_XX.wav
987,1013_DFA_NEU_XX.wav,1013,DFA,NEU,XX.wav,Female,Female_DFA_NEU_XX.wav
988,1009_IWW_DIS_XX.wav,1009,IWW,DIS,XX.wav,Female,Female_IWW_DIS_XX.wav
989,1053_IEO_HAP_LO.wav,1053,IEO,HAP,LO.wav,Female,Female_IEO_HAP_LO.wav
990,1046_IEO_HAP_LO.wav,1046,IEO,HAP,LO.wav,Female,Female_IEO_HAP_LO.wav
991,1072_IEO_FEA_LO.wav,1072,IEO,FEA,LO.wav,Female,Female_IEO_FEA_LO.wav
992,1044_DFA_ANG_XX.wav,1044,DFA,ANG,XX.wav,Male,Male_DFA_ANG_XX.wav
993,1051_DFA_ANG_XX.wav,1051,DFA,ANG,XX.wav,Male,Male_DFA_ANG_XX.wav
994,1067_IEO_FEA_LO.wav,1067,IEO,FEA,LO.wav,Male,Male_IEO_FEA_LO.wav
995,1017_WSI_HAP_XX.wav,1017,WSI,HAP,XX.wav,Male,Male_WSI_HAP_XX.wav
996,1090_ITH_NEU_XX.wav,1090,ITH,NEU,XX.wav,Male,Male_ITH_NEU_XX.wav
997,1085_ITH_NEU_XX.wav,1085,ITH,NEU,XX.wav,Male,Male_ITH_NEU_XX.wav
998,1002_WSI_HAP_XX.wav,1002,WSI,HAP,XX.wav,Female,Female_WSI_HAP_XX.wav
999,1036_WSI_FEA_XX.wav,1036,WSI,FEA,XX.wav,Male,Male_WSI_FEA_XX.wav
1000,1023_WSI_FEA_XX.wav,1023,WSI,FEA,XX.wav,Male,Male_WSI_FEA_XX.wav
1001,1075_IEO_SAD_LO.wav,1075,IEO,SAD,LO.wav,Female,Female_IEO_SAD_LO.wav
1002,1060_IEO_SAD_LO.wav,1060,IEO,SAD,LO.wav,Female,Female_IEO_SAD_LO.wav
1003,1087_TIE_HAP_XX.wav,1087,TIE,HAP,XX.wav,Male,Male_TIE_HAP_XX.wav
1004,1072_IWL_ANG_XX.wav,1072,IWL,ANG,XX.wav,Female,Female_IWL_ANG_XX.wav
1005,1067_IWL_ANG_XX.wav,1067,IWL,ANG,XX.wav,Male,Male_IWL_ANG_XX.wav
1006,1026_IEO_ANG_MD.wav,1026,IEO,ANG,MD.wav,Male,Male_IEO_ANG_MD.wav
1007,1033_IEO_ANG_MD.wav,1033,IEO,ANG,MD.wav,Male,Male_IEO_ANG_MD.wav
1008,1030_IWL_NEU_XX.wav,1030,IWL,NEU,XX.wav,Female,Female_IWL_NEU_XX.wav
1009,1025_IWL_NEU_XX.wav,1025,IWL,NEU,XX.wav,Female,Female_IWL_NEU_XX.wav
1010,1037_IEO_ANG_HI.wav,1037,IEO,ANG,HI.wav,Female,Female_IEO_ANG_HI.wav
1011,1022_IEO_ANG_HI.wav,1022,IEO,ANG,HI.wav,Male,Male_IEO_ANG_HI.wav
1012,1066_TAI_NEU_XX.wav,1066,TAI,NEU,XX.wav,Male,Male_TAI_NEU_XX.wav
1013,1073_TAI_NEU_XX.wav,1073,TAI,NEU,XX.wav,Female,Female_TAI_NEU_XX.wav
1014,1028_ITS_SAD_XX.wav,1028,ITS,SAD,XX.wav,Female,Female_ITS_SAD_XX.wav
1015,1024_TAI_ANG_XX.wav,1024,TAI,ANG,XX.wav,Female,Female_TAI_ANG_XX.wav
1016,1031_TAI_ANG_XX.wav,1031,TAI,ANG,XX.wav,Male,Male_TAI_ANG_XX.wav
1017,1015_TSI_ANG_XX.wav,1015,TSI,ANG,XX.wav,Male,Male_TSI_ANG_XX.wav
1018,1057_TSI_NEU_XX.wav,1057,TSI,NEU,XX.wav,Male,Male_TSI_NEU_XX.wav
1019,1042_TSI_NEU_XX.wav,1042,TSI,NEU,XX.wav,Male,Male_TSI_NEU_XX.wav
1020,1044_TAI_SAD_XX.wav,1044,TAI,SAD,XX.wav,Male,Male_TAI_SAD_XX.wav
1021,1015_IWL_FEA_XX.wav,1015,IWL,FEA,XX.wav,Male,Male_IWL_FEA_XX.wav
1022,1060_IEO_HAP_MD.wav,1060,IEO,HAP,MD.wav,Female,Female_IEO_HAP_MD.wav
1023,1075_IEO_HAP_MD.wav,1075,IEO,HAP,MD.wav,Female,Female_IEO_HAP_MD.wav
1024,1051_TAI_SAD_XX.wav,1051,TAI,SAD,XX.wav,Male,Male_TAI_SAD_XX.wav
1025,1041_IEO_FEA_MD.wav,1041,IEO,FEA,MD.wav,Male,Male_IEO_FEA_MD.wav
1026,1034_IWL_HAP_XX.wav,1034,IWL,HAP,XX.wav,Male,Male_IWL_HAP_XX.wav
1027,1021_IWL_HAP_XX.wav,1021,IWL,HAP,XX.wav,Female,Female_IWL_HAP_XX.wav
1028,1019_IOM_DIS_XX.wav,1019,IOM,DIS,XX.wav,Male,Male_IOM_DIS_XX.wav
1029,1054_IEO_FEA_MD.wav,1054,IEO,FEA,MD.wav,Female,Female_IEO_FEA_MD.wav
1030,1048_ITS_ANG_XX.wav,1048,ITS,ANG,XX.wav,Male,Male_ITS_ANG_XX.wav
1031,1075_TSI_SAD_XX.wav,1075,TSI,SAD,XX.wav,Female,Female_TSI_SAD_XX.wav
1032,1071_IEO_HAP_HI.wav,1071,IEO,HAP,HI.wav,Male,Male_IEO_HAP_HI.wav
1033,1064_IEO_HAP_HI.wav,1064,IEO,HAP,HI.wav,Male,Male_IEO_HAP_HI.wav
1034,1060_TSI_SAD_XX.wav,1060,TSI,SAD,XX.wav,Female,Female_TSI_SAD_XX.wav
1035,1050_IEO_FEA_HI.wav,1050,IEO,FEA,HI.wav,Male,Male_IEO_FEA_HI.wav
1036,1045_IEO_FEA_HI.wav,1045,IEO,FEA,HI.wav,Male,Male_IEO_FEA_HI.wav
1037,1088_MTI_NEU_XX.wav,1088,MTI,NEU,XX.wav,Male,Male_MTI_NEU_XX.wav
1038,1012_IWL_SAD_XX.wav,1012,IWL,SAD,XX.wav,Female,Female_IWL_SAD_XX.wav
1039,1043_TAI_FEA_XX.wav,1043,TAI,FEA,XX.wav,Female,Female_TAI_FEA_XX.wav
1040,1056_TAI_FEA_XX.wav,1056,TAI,FEA,XX.wav,Female,Female_TAI_FEA_XX.wav
1041,1007_IWL_SAD_XX.wav,1007,IWL,SAD,XX.wav,Female,Female_IWL_SAD_XX.wav
1042,1046_IEO_SAD_MD.wav,1046,IEO,SAD,MD.wav,Female,Female_IEO_SAD_MD.wav
1043,1062_TAI_HAP_XX.wav,1062,TAI,HAP,XX.wav,Male,Male_TAI_HAP_XX.wav
1044,1077_TAI_HAP_XX.wav,1077,TAI,HAP,XX.wav,Male,Male_TAI_HAP_XX.wav
1045,1053_IEO_SAD_MD.wav,1053,IEO,SAD,MD.wav,Female,Female_IEO_SAD_MD.wav
1046,1072_TSI_FEA_XX.wav,1072,TSI,FEA,XX.wav,Female,Female_TSI_FEA_XX.wav
1047,1067_TSI_FEA_XX.wav,1067,TSI,FEA,XX.wav,Male,Male_TSI_FEA_XX.wav
1048,1057_IEO_SAD_HI.wav,1057,IEO,SAD,HI.wav,Male,Male_IEO_SAD_HI.wav
1049,1053_TSI_HAP_XX.wav,1053,TSI,HAP,XX.wav,Female,Female_TSI_HAP_XX.wav
1050,1046_TSI_HAP_XX.wav,1046,TSI,HAP,XX.wav,Female,Female_TSI_HAP_XX.wav
1051,1042_IEO_SAD_HI.wav,1042,IEO,SAD,HI.wav,Male,Male_IEO_SAD_HI.wav
1052,1086_IWL_DIS_XX.wav,1086,IWL,DIS,XX.wav,Male,Male_IWL_DIS_XX.wav
1053,1040_MTI_SAD_XX.wav,1040,MTI,SAD,XX.wav,Male,Male_MTI_SAD_XX.wav
1054,1055_MTI_SAD_XX.wav,1055,MTI,SAD,XX.wav,Female,Female_MTI_SAD_XX.wav
1055,1066_MTI_HAP_XX.wav,1066,MTI,HAP,XX.wav,Male,Male_MTI_HAP_XX.wav
1056,1073_MTI_HAP_XX.wav,1073,MTI,HAP,XX.wav,Female,Female_MTI_HAP_XX.wav
1057,1047_MTI_FEA_XX.wav,1047,MTI,FEA,XX.wav,Female,Female_MTI_FEA_XX.wav
1058,1052_MTI_FEA_XX.wav,1052,MTI,FEA,XX.wav,Female,Female_MTI_FEA_XX.wav
1059,1056_ITS_DIS_XX.wav,1056,ITS,DIS,XX.wav,Female,Female_ITS_DIS_XX.wav
1060,1043_ITS_DIS_XX.wav,1043,ITS,DIS,XX.wav,Female,Female_ITS_DIS_XX.wav
1061,1045_IOM_NEU_XX.wav,1045,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
1062,1050_IOM_NEU_XX.wav,1050,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
1063,1007_IOM_ANG_XX.wav,1007,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
1064,1012_IOM_ANG_XX.wav,1012,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
1065,1067_IOM_SAD_XX.wav,1067,IOM,SAD,XX.wav,Male,Male_IOM_SAD_XX.wav
1066,1072_IOM_SAD_XX.wav,1072,IOM,SAD,XX.wav,Female,Female_IOM_SAD_XX.wav
1067,1029_IEO_DIS_HI.wav,1029,IEO,DIS,HI.wav,Female,Female_IEO_DIS_HI.wav
1068,1020_MTI_ANG_XX.wav,1020,MTI,ANG,XX.wav,Female,Female_MTI_ANG_XX.wav
1069,1088_TAI_HAP_XX.wav,1088,TAI,HAP,XX.wav,Male,Male_TAI_HAP_XX.wav
1070,1035_MTI_ANG_XX.wav,1035,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
1071,1062_MTI_NEU_XX.wav,1062,MTI,NEU,XX.wav,Male,Male_MTI_NEU_XX.wav
1072,1077_MTI_NEU_XX.wav,1077,MTI,NEU,XX.wav,Male,Male_MTI_NEU_XX.wav
1073,1060_IOM_FEA_XX.wav,1060,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
1074,1075_IOM_FEA_XX.wav,1075,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
1075,1038_IEO_DIS_MD.wav,1038,IEO,DIS,MD.wav,Male,Male_IEO_DIS_MD.wav
1076,1041_IOM_HAP_XX.wav,1041,IOM,HAP,XX.wav,Male,Male_IOM_HAP_XX.wav
1077,1079_IWL_DIS_XX.wav,1079,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
1078,1054_IOM_HAP_XX.wav,1054,IOM,HAP,XX.wav,Female,Female_IOM_HAP_XX.wav
1079,1058_ITH_SAD_XX.wav,1058,ITH,SAD,XX.wav,Female,Female_ITH_SAD_XX.wav
1080,1055_IWW_NEU_XX.wav,1055,IWW,NEU,XX.wav,Female,Female_IWW_NEU_XX.wav
1081,1040_IWW_NEU_XX.wav,1040,IWW,NEU,XX.wav,Male,Male_IWW_NEU_XX.wav
1082,1017_IWW_ANG_XX.wav,1017,IWW,ANG,XX.wav,Male,Male_IWW_ANG_XX.wav
1083,1002_IWW_ANG_XX.wav,1002,IWW,ANG,XX.wav,Female,Female_IWW_ANG_XX.wav
1084,1069_TIE_NEU_XX.wav,1069,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
1085,1077_IWW_SAD_XX.wav,1077,IWW,SAD,XX.wav,Male,Male_IWW_SAD_XX.wav
1086,1062_IWW_SAD_XX.wav,1062,IWW,SAD,XX.wav,Male,Male_IWW_SAD_XX.wav
1087,1038_ITH_ANG_XX.wav,1038,ITH,ANG,XX.wav,Male,Male_ITH_ANG_XX.wav
1088,1070_IWW_FEA_XX.wav,1070,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
1089,1065_IWW_FEA_XX.wav,1065,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
1090,1051_IWW_HAP_XX.wav,1051,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
1091,1044_IWW_HAP_XX.wav,1044,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
1092,1059_TIE_FEA_XX.wav,1059,TIE,FEA,XX.wav,Male,Male_TIE_FEA_XX.wav
1093,1078_TIE_HAP_XX.wav,1078,TIE,HAP,XX.wav,Female,Female_TIE_HAP_XX.wav
1094,1035_WSI_ANG_XX.wav,1035,WSI,ANG,XX.wav,Male,Male_WSI_ANG_XX.wav
1095,1020_WSI_ANG_XX.wav,1020,WSI,ANG,XX.wav,Female,Female_WSI_ANG_XX.wav
1096,1077_WSI_NEU_XX.wav,1077,WSI,NEU,XX.wav,Male,Male_WSI_NEU_XX.wav
1097,1062_WSI_NEU_XX.wav,1062,WSI,NEU,XX.wav,Male,Male_WSI_NEU_XX.wav
1098,1040_DFA_SAD_XX.wav,1040,DFA,SAD,XX.wav,Male,Male_DFA_SAD_XX.wav
1099,1055_DFA_SAD_XX.wav,1055,DFA,SAD,XX.wav,Female,Female_DFA_SAD_XX.wav
1100,1047_DFA_FEA_XX.wav,1047,DFA,FEA,XX.wav,Female,Female_DFA_FEA_XX.wav
1101,1071_IEO_ANG_LO.wav,1071,IEO,ANG,LO.wav,Male,Male_IEO_ANG_LO.wav
1102,1064_IEO_ANG_LO.wav,1064,IEO,ANG,LO.wav,Male,Male_IEO_ANG_LO.wav
1103,1052_DFA_FEA_XX.wav,1052,DFA,FEA,XX.wav,Female,Female_DFA_FEA_XX.wav
1104,1066_DFA_HAP_XX.wav,1066,DFA,HAP,XX.wav,Male,Male_DFA_HAP_XX.wav
1105,1057_ITH_DIS_XX.wav,1057,ITH,DIS,XX.wav,Male,Male_ITH_DIS_XX.wav
1106,1042_ITH_DIS_XX.wav,1042,ITH,DIS,XX.wav,Male,Male_ITH_DIS_XX.wav
1107,1073_DFA_HAP_XX.wav,1073,DFA,HAP,XX.wav,Female,Female_DFA_HAP_XX.wav
1108,1052_WSI_FEA_XX.wav,1052,WSI,FEA,XX.wav,Female,Female_WSI_FEA_XX.wav
1109,1047_WSI_FEA_XX.wav,1047,WSI,FEA,XX.wav,Female,Female_WSI_FEA_XX.wav
1110,1073_WSI_HAP_XX.wav,1073,WSI,HAP,XX.wav,Female,Female_WSI_HAP_XX.wav
1111,1066_WSI_HAP_XX.wav,1066,WSI,HAP,XX.wav,Male,Male_WSI_HAP_XX.wav
1112,1090_IEO_DIS_LO.wav,1090,IEO,DIS,LO.wav,Male,Male_IEO_DIS_LO.wav
1113,1085_IEO_DIS_LO.wav,1085,IEO,DIS,LO.wav,Male,Male_IEO_DIS_LO.wav
